,restaurant_id,text,overall_rating,food_rating,ambience_rating,service_rating,value_rating,date
5570,89770,"Excellent food, great service at L&#039;Atelier de Joel Robuchon in London. Would definitely go back. Set menu a very good deal.",5,5.0,4.0,5.0,4.0,2012-03-27
5571,89770,"L&#039;Atelier de Joel Robuchon, London<br /><br />I was very Impressed with the whole lunch experience. Very professional service and excellent food. I would highly recommend.",5,5.0,4.0,5.0,4.0,2012-01-24
5572,89770,lunch at Robuchon was a good break from Xmas shopping. The topinambour soup was fabulous,5,5.0,5.0,5.0,4.0,2011-12-13
5573,89770,"Good lunchtime offer! The food was excellent, nice mix of flavours and the staff was bery polite and friendly! Fresh vibrant ambience aswell!",5,5.0,4.0,5.0,,2011-10-28
5574,89770,"L&#039;Atelier de Joël Robuchon at covent garden<br />Great food, relaxing environment ,good place to go with friend, casual but fun.",4,4.0,5.0,4.0,4.0,2011-09-13
5575,89770,"Really nice food, a bit disappointing service for 2 michelene star restaurant but food/value works well on pre theatre menue",4,5.0,4.0,3.0,4.0,2011-07-29
5576,89770,"I went to this restaurant for the pre-theatre menu. The food is certainly good, but was below my expectations for this level of restaurant. The starter and main course lacked seasoning, and the bread basket was clearly left over from lunch time because the slices were dry (although I then got freshly baked bread when I asked for it). The dessert (chocolate mousse) was very good indeed.<br />I had a seat at the bar/counter area, which I think has too narrow seating.",4,4.0,4.0,4.0,4.0,2011-06-05
5577,89770,"L&#039;Atelier de Joel Robuchon, London: Booked a table yesterday for the &#039;afternoon retreat&#039; offer (2 courses and afternoon tea for £35 each). Food was delicious but portions are befitting a fine dining experience. After lunch we took afternoon tea in the terrace which is a lovely space. Tea involved a generous number of pastries and it was very filling. Overall, highly recommended.",5,5.0,4.0,4.0,5.0,2011-05-06
5578,89770,"Had a fabulous lunch with a cracking glass of red, followed by tea on the terrace in the sun.  Total bliss.  Restaurant moved us with zero fuss to the first floor as bad back means can&#039;t sit up at the counter seats on the ground floor.  Food was nicest I&#039;ve had in a long while.  set menu was £22 for 2 courses, tho we did a top table deal which included tea and cakes for £35.  Very good value.",5,5.0,5.0,5.0,5.0,2011-04-02
5579,89770,"This is a very well put together restaurant and being able to view the chefs in action whilst eating makes for a great experience. Definitely try their mashed potatoes, we had never tasted mashed potatoes like that, incredible, however other than that we didn&#039;t find the food to be that amazing and the service wasn&#039;t great as they got several of our dishes wrong when we were only there for lunch in a fairly empty restaurant!",4,3.0,4.0,3.0,4.0,2011-02-18
5580,89770,Perfect night out......,5,5.0,5.0,5.0,4.0,2011-01-07
5581,89770,"L&#039;Atelier de Joel Robuchon in Covent Garden has now entered my top 5 restuarants in London. My wife and I dined there before the theatre on a Friday evening and thoroughly enjoyed the pre-theatre menu. Sitting at the bar on the high stools where you can see the kitchen is a delight ,and the fact theat the waiter leans over the bar to chat to you just adds to the warm atmosphere of the place. Highly recommended for couples although I would book upstairs for larger groups. We will be back!",5,4.0,5.0,5.0,5.0,2010-11-19
5582,89770,"A very nice meal, really enjoyed the experience.",4,5.0,4.0,4.0,4.0,2010-10-16
5583,89770,"We had the set course as a pre theatre meal. The food, service and overall experience were superb. A wonderful start to the evening and will definately go again.",5,5.0,5.0,5.0,5.0,2010-09-03
5584,89770,"Food at l&#039;Atelier de Joel Robuchon is excellent. The tapas were delicious, however pricey given the size of the portion. We sat at the counter and had a great view on the open kitchen, watching the chefs prepare our dishes.",4,5.0,5.0,4.0,3.0,2010-07-18
5585,89770,One of the best restaurants we have ever been to.  The staff were extremely friendly and knowledgeable which added to the whole experience!,5,5.0,5.0,5.0,5.0,2010-05-23
5586,89770,"We booked with the offer but were 15 minutes late and the table was already released. We then have to go with a la carte in the la cusine part without the offer. Good service with very good food, a bit let down by the price as it was £130 without ordering any wine.",4,5.0,4.0,4.0,4.0,2010-04-03
5587,89770,"Had lunch in L&#039;Atelier on their 3 courses for £29 special. Menu was limited (2 choices for main, 2 for main course and either dessert or cheese - but that&#039;s to be expected with these kind of deals).<br /><br />Interesting venue, service was prompts and the food was really really very good. The a la carte menu looked amazing and would probably give that a go next time I go back.",4,4.0,4.0,4.0,4.0,2010-02-27
5588,89770,"L&#039;Atelier de Joel Robuchon - Covent Garden:<br /><br />Between the two of us we shared four tasting dishes for our starter, plus a main and dessert each.  Every dish was sublime, so we either got lucky with our ordering or it&#039;s just not possible to go wrong!<br /><br />Service was well paced with suitable gaps between each dish.",5,5.0,5.0,4.0,4.0,2010-01-16
5589,89770,Fabulous as always!!,4,5.0,4.0,4.0,4.0,2009-12-09
5590,89770,"What a fabulous restaurant.  The staff were so attentive, and the food was amazing.  The chef&#039;s took so much pride in their presentation.  Loved the idea of sitting around the kitchen area, it felt really homely and welcoming.  Would definitely return, and the top table offer made it really affordable.",5,5.0,5.0,5.0,5.0,2009-11-06
5591,89770,"L&#039;Atelier&#039;s combination of excellent food with warm, dark decor and pleasant staff is a winner, offering a great place for a quiet dinner with a friend or a romantic meal with someone special.<br />Although the portions may be on the smaller side, they are so exquisitely cooked and presented. <br />The offer menu is comprehensive, but the real thing easily steals the show.<br />This place is a must.",5,5.0,5.0,5.0,4.0,2009-09-20
5592,89770,"I had a thoroughly great time at L&#039;Atelier de Joel Robuchon, London. It&#039;s fantastic value, serves exceptional food and the excellent service was refreshing. I&#039;m looking forward to going back and sampling the tasting dishes.",5,5.0,5.0,5.0,5.0,2009-08-08
5593,89770,"L&#039;Atelier de Joel Robuchon is simply without fault. I have now been there several times and still find the set lunch menu interesting - it changes all the time. The service is impeccable, the ambience great and house wines are reasonably priced and very good.",5,5.0,5.0,5.0,5.0,2009-06-24
5594,89770,"The set menu was very limited - fried fish or steak tartar, which means most people need to order a la carte. Very good food though.",4,4.0,3.0,4.0,3.0,2009-05-20
5595,89770,"We went to L&#039;Atelier for the pre-theatre menu; £25 for three courses. The staff were really friendly and the atmosphere was relaxed and informal. It has a Japanese sort of feel, with the seats overlooking the kitchen. It was really interesting to see a double michelin starred kitchen at work.....it was a picture of calm! The food was excellent. Main course risotto was absolutely stunning. Dessert was a selection of about 6 tarts; each one was simply wonderful. The service was faultless.",5,5.0,5.0,5.0,5.0,2009-04-14
5596,89770,"We went to L&#039;Atelier de Joel Robuchon for a work lunch making use of the top table special. If there&#039;s one good thing to come out of the recession, this is it. Three courses of great food, fantastic service, nice bottle of wine and all under £60 pp. Result! There are only 2 choices for each course but all were real quality. Good for you Joel.",5,5.0,5.0,5.0,5.0,2009-03-13
5597,89770,The food is good at L&#039;Atelier de Joel Robuchon and if you get a counter seat then it&#039;s interesting to watch the chefs in action.  Service though could have been better - waiters seem to be stumbling over one another; having to ask for butter and only one dessert arrived when we had ordered two!  Expensive and therefore we had higher expectations...  If you ever have the chance to visit the one in Las Vegas then go - in comparison this &#039;L&#039;Atelier&#039; is smaller and a little disappointing.,4,5.0,4.0,3.0,4.0,2009-02-18
5598,89770,We had a delicious set menu lunch. I had the suckling pig as the main and the chocolate dessert which were all delicious. HIghly recommend this restaurant. Delicious food and great atmosphere.,5,5.0,5.0,5.0,5.0,2009-01-24
5599,89770,This was my first time there and trust me I will for sure come back again. The food was excellent and the service was superb. The staff were very friendly and acommondating. If any guy out there want to impress that special someone in your life this is one of those places you would want to take them. Beautiful and well appointed place. We really enjoyed the food.,5,5.0,5.0,5.0,5.0,2008-12-13
5600,89770,"L&#039;Atelier de Joel Robuchon was a real treat - whilst the deal only provided two options per course, the items on offer were so creative that we had a hard time choosing.  The duck confit was superb and the wines by the glass were surprisingly affordable.  We will be happy to go back...",5,5.0,4.0,5.0,4.0,2008-11-05
5601,89770,A truly great experience! Put is on your list.,4,5.0,4.0,5.0,3.0,2008-06-27
5602,89770,L&#039;Atelier de Joel Robuchon. Loved the ambience here. A trendy place with loads of atmosphere and buzz! <br />We went for the lunch menu and it was delicious and well worth the money for 3 courses at £25. The wine list was superb. Loved the concept of high <br />stools at the glass service station and bar. Would certainly go again.,4,4.0,5.0,4.0,4.0,2007-11-30
5603,81724,"Normally difficult to get a table at short notice but we virtually had the whole restaurant to ourselves at 7 pm on a Thursday. This was due to local hotel occupancy rates being severely depressed and people working from home due to Covid 19. This empty, there was atmosphere lacking but service excellent. Good choice of all courses and I particularly enjoyed the octopus starter. Grilled cod main course cooked to perfection with large moist flakes  of fish. Crime brûlée with rhubarb and coffee to finish.  A good choice of wines but the markup is excessive.",4,4.0,3.0,4.0,3.0,2020-03-12
5604,81724,"Lovely table, thank you",5,5.0,5.0,5.0,4.0,2019-05-11
5605,81724,Le Caprice never fails to please.  It is always a pleasure to dine there.,4,4.0,4.0,5.0,4.0,2018-05-26
5606,81724,"I have been here three times in the past three months, but two things irked me today. My guest &amp; I arrived and were greeted by the friendly Maitre D&#039;, who was going to show us to our table. However as soon as the lady behind us came in, he walked past us, kissed her on both cheeks and showed her through first. So we felt second class immediately. This was compounded by our table, which frankly should not have been a table. It was squeezed on the outside wall opposite the kitchen entrance, and the waiters were continually brushing up against us as they walked to and fro. The food and wine were both good as ever, but I wish I&#039;d had the nerve to decline the table.",3,4.0,3.0,2.0,3.0,2017-05-26
5607,81724,"Altogether a pleasant rather than Wow experience - it&#039;s a nice restaurant, but had a slightly touristic feel - good fun but not for a special occasion. I&#039;d recommend it as a venue for meeting a business colleague not for a &#039;date&#039;.",4,4.0,3.0,5.0,3.0,2016-09-08
5608,81724,After coming to Le Caprice for over 40 years I am always delighted that it never fails to impress and live up to its standads and provide the perfect dining experience,5,5.0,5.0,5.0,5.0,2014-08-08
5609,81724,Le Caprice London is consistently good.  Excellent menu choice and food and wine always great quality and value.,4,4.0,5.0,4.0,4.0,2011-05-03
5610,78025,"I should know better by now;  if you want a pho then Pho is the place to go. If you want a wider Vietnamese menu variety than basically pho or pho ingredients (noodles, veg and some meat) on a plate then you are best to seek a full Vietnamese restaurant.  It does what it says on the tin and so should not be criticised for it, but somehow I always expect a fuller Vietnamese choice.  It is fine but not noteworthy.",3,3.0,3.0,3.0,3.0,2018-01-11
5611,78025,"We used to go to this restaurant quite often. Theres one night where my girlfriend ordered an iced coffee for her drink and realised theres a fly in it. The waitress was surprised, and just gave us a free meal card for our next visit. However, we are a bit  unhappy as she did not apologise to us.",3,3.0,4.0,1.0,4.0,2011-10-22
5612,78025,"Excellent value for money with the 50% off is truly a bargain for good quality food. Surroundings are nice without being showy or over the top, providing a more authentic feel.",4,4.0,4.0,4.0,5.0,2011-09-05
5613,78025,"Good value, tasty Vietnamese food at Pho Fitzrovia to bring a smile on a cold day!",4,4.0,3.0,4.0,4.0,2011-01-29
5614,78025,"Pho located at 3 Great Tifcfoeld Street, Fitzrovia London has fantastic viatnamese food which is healthy, filling and wholesome. I would recomend the Lemongrass chicken and noodles. All in all a nice relaxed yummy place to eat.",4,4.0,3.0,3.0,4.0,2010-07-27
5615,78025,This is a regular haunt of mine and it never fails to tick all the boxes. Fab food at fab prices. And you even leave feeling like you&#039;ve been healthy. Chicken bun and fresh fruit juices are out of this world.,5,5.0,4.0,5.0,5.0,2010-02-15
5616,78025,"Having not been back to Pho in a while I was keen to find out if it was good as I remember...especially now the 50% deal wasnt available.<br /><br />We were shown a table straight away (event though we were now one more than orginally booked). Service was quick and the food delicious - would especially recommend the &#039;morning glory&#039; starter...yummy.<br /><br />For starters to share, a main each and a bottle of wine the bill came to £14 each - perfick for a Tuesday night out.",5,5.0,4.0,4.0,5.0,2009-11-24
5617,78025,"If you are looking for authentic Vietnamese Pho - there are better options on Kingsland Road but they do some tasty crepes and i&#039;d highly recommend the meatballs with lemongrass!<br /><br />Very friendly, great service.<br /><br />Great value for money.",5,4.0,5.0,5.0,5.0,2009-10-14
5618,78025,"Pho serves good food, at good value. I&#039;ve been a few times, have taken friends who have all gone back again. I would recommend it.",4,4.0,3.0,4.0,4.0,2009-09-11
5619,78025,"Pho was great value, especially on the 50% off deal. Food was lovely, staff were great. The only downside wa sthat service was patchy. But they were full and with people queuing out the door, waiting for tables.Well worth a visit!",4,4.0,5.0,3.0,5.0,2009-08-13
5620,78025,"This was my second visit to Pho in Fitzrovia, London, which serves very tasty &quot;fast&quot; Vietnamese street food. The service this time was abysmal but they took our drinks off the bill and we weren&#039;t in a hurry anyway so it suited us. Great for a low-key after-work meal with friends!",4,4.0,4.0,2.0,5.0,2009-07-20
5621,78025,"Wonderful meal for just under £10 - including main, shared starter and glass of wine. Always a treat",5,5.0,5.0,5.0,5.0,2009-06-23
5622,78025,"A great (almost) authentic pho serving cafe. <br /><br />We started with some fresh summer rolls which lacked the essential pork - still, some tasty prawn though. The fried pork spring rolls we excellent though.<br /><br />The Bun Bo Hue for mains had a tasty broth, although the beef brisket tasted pre-cooked and was overdone, making it pretty tasteless. The chicken bun was an improvement, but again overcooked on the meat front. <br /><br />All things considered, a delicious and exceptionally cheap quick bite!",4,4.0,3.0,4.0,5.0,2009-05-20
5623,78025,I love Pho! Such friendly staff who were kind enough to give us a bottle of wine because they kept us waiting for 15 minutes! With the 50% off our whole bill was only 8 pounds each - amazing value! And this after over-ordering as well!,5,5.0,4.0,5.0,5.0,2009-04-24
5624,78025,"Excellent dinner at Pho on Great Titchfield. When we first arrived the only available table was jammed up against the kitchen, but they quickly moved us once other diners left. Food-wise, the summer rolls were a bit light on the prawns, but the bun with lemongrass pork meatballs was outstanding. We&#039;ll be back!",4,4.0,4.0,4.0,5.0,2009-03-28
5625,78025,"Always excellent, top staff, top quality, brilliant value.",5,4.0,4.0,5.0,5.0,2009-03-07
5626,78025,Pho is fantastic,4,5.0,3.0,4.0,5.0,2009-02-11
5627,78025,I love Pho. I virtually live in the one in Farringdon. Which is why I prefer the Farringdon branch. But it didn&#039;t disappoint. It was a lovely meal. Love the soups. And it&#039;s such good value for money. Recommended.,5,4.0,5.0,5.0,5.0,2008-12-04
5628,78025,Pho is great value for money and delicious,5,5.0,4.0,4.0,5.0,2008-09-29
5629,78025,"We dined at Pho using the 50% offer on Top Table,  it was a very relaxing and informal meal.  Very enjoyable.  The crispy pancakes for our starters were particuarly good.",4,4.0,3.0,4.0,4.0,2008-08-27
5630,78025,Great value with the 50% offer. Came to £16 a head for two courses with plenty of wine!,4,4.0,4.0,4.0,5.0,2008-07-30
5631,78025,"Pho definitely exceeded my expectations. It is a cosy restaurant with simple decorations and very friendly staff. The food was fresh, light and delicious! It is reasonably priced.",5,4.0,4.0,5.0,5.0,2008-07-07
5632,124560,Still as good as ever...,5,5.0,5.0,5.0,5.0,2019-11-08
5633,6862,"Friendly atmosphere, delicious food, had a really good time.<br />The only thing I did not like is that the waiter asked for my debit card once we were seated and took it with him. Seemed very odd to me as has never happened to me before.",5,5.0,5.0,4.0,4.0,2019-04-20
5634,6862,Very very very friendly service! Went there for Birthday celebration and we both enjoyed the vibe and the food. Definitely will visit again!,5,5.0,5.0,5.0,5.0,2018-02-03
5635,6862,"Underwhelmed and somewhat disappointed are the thoughts that come to mind when I think back on our  (6 pax) lunchtime dining experience at Mews of Mayfair !<br />The restaurant is comfortably decorated, and enjoys drinking and dining options on several floors including the mews/alley. <br />The meals were Ok, nothing special, except the fries, sooo good !!<br /><br />On several occasions we had to send a plate back that was cold, and should have been hot (fries) or ask for plates that were ordered and forgotten. <br />Condiments were slow to arrive.<br />Overall there was a lack of attention to detail and service. <br /><br />I&#039;m not sure that I would go back, maybe for a cocktail if I was in the area.",3,3.0,4.0,2.0,3.0,2016-09-11
5636,6862,A good find tucked away off of Bond Street.   Ideal for post shopping trip.,3,3.0,3.0,3.0,3.0,2015-01-12
5637,6862,"Mews is a lovely restaurant, reasonably priced for most items. The steak is quite pricey, but we thought it would be worth it. However, I had to have mine cooked three times as every time it came out it was wrong and in the end I just had to eat a blue steak instead of medium. The waitress didn&#039;t know what gluten was, so wasn&#039;t very helpful with a coeliac menu and also bought me the wrong drink. It&#039;s hopefully a one off, but not a great experience with service. The food however was very good (other than my steak)",3,4.0,3.0,1.0,2.0,2013-05-17
5638,6862,Had another excellent lunch at Mews of Mayfair in London. Menu was innovative and of good quality. Wine list is wide-ranging with plenty of choice at all levels. The TT discount makes this place extremely affordable.,5,5.0,5.0,5.0,5.0,2012-05-16
5639,6862,Mews of Mayfair was great as always. Very good value with 50% offer. Amazing service.,5,5.0,4.0,5.0,5.0,2012-01-12
5640,6862,Excellent food and service. Great value with the 50% off offer!,5,5.0,5.0,5.0,5.0,2011-10-08
5641,6862,"Could not fault the meal and service at Mews of Mayfair and with the 50% off food TT deal it was excellent value too! I would go back just for the scallops, delicious!",5,5.0,5.0,5.0,5.0,2011-09-09
5642,6862,Only with a toptable offer. But the food is good,4,4.0,4.0,5.0,,2011-08-05
5643,6862,We had dinner at Mews of Mayfair using the 50% off offer. The food was excellent and the service really attentive and friendly. We were worried it may be a little formal and stuff in there but actually it was very relaxed. We both had a starter and main course each and were just too full for pudding. I would definitely visit this restaurant again.,5,5.0,4.0,5.0,5.0,2011-06-27
5644,6862,Good food. Excellent service. Will definitely return.,4,4.0,4.0,5.0,4.0,2011-05-14
5645,6862,"We had an enjoyable dinner at Mews of Mayfair, although we felt the service was a bit rushed - we were told straight away on arrival that we only had the table for two hours, which should be plenty of time, but then we felt rather hurried along whilst eating. The food was excellent, particularly the decicious deserts, and the wine was also great  - the ambience was just a little disappointing.",4,4.0,3.0,4.0,4.0,2011-01-28
5646,6862,"Mews of Mayfair really surprised us for the great food, attentive staff and awesome atmosphere. Great bar for pre-dinner drinks on ground floor and downstairs. You cannot go wrong with the 50% off meal deal - it would be v. nice even without it! I highly recommend the fois gras starter and black bream fish for main!",5,5.0,5.0,5.0,5.0,2010-10-20
5647,6862,"This was a return visit to Mews of Mayfair and sometimes this can be a let down but not this evening. The service was attentive without being intrusive and the food was as good as before, late in the evening there were a few items off the menu. With the TT 50% off this was a steal, £25 per head with wine in Mayfair - unbelievable, we will be back again next time we are in town.",5,4.0,5.0,4.0,5.0,2010-08-07
5648,6862,A<strong></strong><strong></strong>* Highly recommend,5,5.0,5.0,5.0,5.0,2010-05-18
5649,6862,Great meal at Mews of Mayfair - great food and service plus such good value on the 50% off deal,4,4.0,4.0,4.0,4.0,2010-01-28
5650,6862,"Really nice place, excellent value with the toptable offer! Very good food, good service, nice atmosphere; I will go there again!",5,5.0,5.0,5.0,5.0,2009-08-22
5651,6862,excellent,5,5.0,5.0,4.0,5.0,2009-02-17
5652,6862,"Lovely dining room, staff friendly and a nice range of food.",5,5.0,5.0,4.0,4.0,2008-11-20
5653,6862,"Food was excellent, and given the deal we had was good value. Only reason for rating ambience low was we were only people in restaurant as it was midday on a Saturday - it started to fill up later as we were leaving.",4,5.0,3.0,5.0,4.0,2008-09-20
5654,6862,Mews of Mayfair was an a very enjoyable dining experience. The food was well presented and was absolutely deliscious. The service was spot on albeit the win came after the food on two occasions. The wine list was well priced and had a good selection of both old and new world wines. Overall a great place for a romantic date or a business lunch/diner.,4,4.0,4.0,4.0,4.0,2008-08-14
5655,6862,A fluke!!  I had never heard of Mews before and I took a gamble for my hubby&#039;s b-day treat.  What a result.  We had the tasting menu with the wine pairing and the food was delicious.  The staff were really nice and didn&#039;t fuss around us but were there when needed.  A great place with a nice buzz to it.  I would reccomend the tasting menu although the sirloin was the only course that neither of us enjoyed.,5,5.0,5.0,5.0,5.0,2008-06-21
5656,6862,Very pleasant evening in a lovely venue.  The waiter service was initially a bit intrusive but relaxed as the evening went on. The food was good but not as high quality as I had expected for the cost.  The meal would have been a bit pricey without the deal but this restaurant is well worth visiting.,4,4.0,4.0,4.0,3.0,2007-11-12
5657,82840,"Very pleasant lunch time visit with our granddaughter before the theatre. Seated immediately, attentive service, well cooked pasta and pizza.",3,4.0,4.0,4.0,4.0,2017-01-07
5658,82840,"I went to Ponti again, having been with a friend the previous week, because of the great food and value - especially the whiting - which was off! When I asked if they could do another fish dish on the set menu, the waiter made a fuss, and eventually said he would ask. He didn&#039;t come back to tell me, and a fish stew turned up. We said that we were in a bit of a hurry (going to the theatre) and he bought the mains before we&#039;d even finished our starters. So service was rubbish and offhand. But the food was really tasty, and great value. So I&#039;d recommend on that basis.",3,4.0,2.0,1.0,4.0,2013-12-17
5659,82840,very good...would recommend going back...,5,4.0,5.0,5.0,5.0,2011-05-28
5660,165537,"Very small wine bar/restaurant.  Cramped downstairs. Shall we say “rustic” decor. Top quality food and a lovely wine list. White Gavi wine could have been colder but only complaint. Excellent carpaccio, and two pasta dishes. Good puddings. Cheap for Mayfair.  Friendly service.",4,5.0,4.0,5.0,5.0,2020-02-27
5661,121992,"Booked for pre-theatre and they did a great menu just for this, very good value for money and the food was lovely.  Unfortunately we were there early at 17:15 and there was only one chef and one waiter. A lot of people came in at once and the waiter seemed to be struggling, however cavalry did arrive and service improved. I would definitely eat here again.",5,5.0,5.0,4.0,5.0,2017-12-16
5662,127854,The restaurant was NOT open when we arrived. Very disappointed here. It was dark and locked. We tried calling and no answer. How does open table take a reservation for a restaurant not open!  Terrible.,1,1.0,1.0,1.0,1.0,2017-10-15
5663,127065,Excellent food and service . Would recommend the restaurant to friends and family.,5,5.0,5.0,5.0,5.0,2020-03-08
5664,53679,"Great tasting food is the major attraction of Dosa Lounge in West Croydon. It&#039;s an informal cafe style set up with separate dining areas for strict vegetarian and non vegetarian diners. This is a distinction you often see in the Indian sub-continent, but I&#039;ve never seen it in restaurant seating before.<br />We asked for non alcoholic beers and the waiter apologized they were not cold, my white wine wasn&#039;t from the fridge either, but it was fine. <br />We both ordered starters - fried masala fish and masala paneer which were very tasty and plentiful. The dosas we had to follow were large and freshly made with just enough filling.<br />I would recommend Dosa Lounge for great food without fuss.",4,5.0,3.0,4.0,5.0,2015-08-01
5665,124395,"Enjoyed it! Food pretty good, interesting pan Asian selection. Starters particularly good. Service in terms of taking orders rather slow, but when order taken food arrived very rapidly. Drinks orders seemed to take for ever. Nice people, we enjoyed our evening. Recommended.",4,4.0,4.0,3.0,4.0,2019-12-14
5666,67885,"Went here recently for my Sister&#039;s Birthday - took a while to find it as it&#039;s down an alleyway, but when you do it&#039;s in a lovely little courtyard.<br /><br />We ate indoors, we had to wait a while to get served and when we did our drinks order was taken with the food order which was strange.<br /><br />Food was really nice, my Mum&#039;s a vegetarian and very hard to please, but she loved her pumpkin gnocchi, and the waitress recommended a courgette side which she loved.<br /><br />The setting was very atmospheric, think I would like to sit outside next time, loos were very nice, was impressed with everything all-in-all, will def&#039; go back and also highly recommend.<br /><br />Good value for money considering where it was - three mains and three cocktails £100.",4,4.0,4.0,4.0,4.0,2015-10-10
5667,67885,"Good central location, nicely tucked away from the main road which is great. The food is good and there are a good range of options available. Nive comfrotable restaurant, service was attentive and not crowding us out. Good all round, we had a great time.",4,4.0,4.0,4.0,3.0,2014-08-12
5668,67885,I always enjoy coming back to this restaurant ... Consistently good food. Try their aspen fries.,4,4.0,3.0,3.0,3.0,2014-02-13
5669,67885,We had a wonderful waitress who was knowledgable about wines and provided great service.,4,4.0,4.0,5.0,4.0,2013-07-23
5670,67885,Hadn&#039;t been to Hush for a while but had a great evening. Upon arrival we were directed to a nice table and began to relax immediately. The decor is very chic and the menu has a great choice. We enjoyed the 50% offer which made it really good value and it was quiet busy for a Tuesday night. Will definitely revisit while the offer is one as this is a great hideway that really impresses first time visitors &amp; regulars alike.,4,4.0,5.0,4.0,4.0,2013-02-19
5671,67885,"Hush does one of the better West End business lunches. Good value for good food. Unfortunately, it can get a little noisy when it is busy! Still one of our favourite places.",5,5.0,4.0,5.0,4.0,2012-10-17
5672,67885,"We&#039;ve been to Hush out of curiosity to try a new place and I think we&#039;ll be going there more often. Food was tasty, nice atmosphere but the service could be better!",4,4.0,4.0,3.0,4.0,2012-04-19
5673,67885,"I went there on a work lunch on Valentine&#039;s day. The location is pretty in the mews but the interior of the place needs updating. Food was good but nothing special, I had the fish cake and green beans on the side. Price is slightly expensive for what it is but then again it&#039;s just mayfair price tag.",3,3.0,3.0,4.0,3.0,2012-02-14
5674,67885,Curates egg at Hush last night. one starter good but the goats cheese/beetroot mix was clumsy (big chunks of beetroot thrown in a bowl with goats cheese on top). Mains were ok although the slow roat pork belly was moist in middle but very dry on the base.<br />Service good,4,3.0,4.0,4.0,3.0,2011-11-22
5675,67885,"FABULOUS FABULOUS! Hendrick&#039;s High Tea @ Hush was delicious. The molecular cocktail was strange, but VERY nice. <br />Yum cakes, yum tea, yum cocktails! Service was very good.<br />Definitely recommend",4,4.0,4.0,4.0,4.0,2011-10-21
5676,67885,Hush Brasseris in London was lovely - great atmosphere and staff and the food was delicious.  Would have been quite pricey without the 30% off food and the cheapest bottle of wine is about £20.  Would definitely recommenf,4,4.0,4.0,4.0,4.0,2011-09-16
5677,67885,"Hush in Mayfair, London was OK but slightly disappointing. The food arrived too quickly to believe it was freshly prepared - 5 minutes to make saffron risotto and mushroom arancini just made us think it had been pre-cooked and reheated - further supported by the fact it was almost too hot to eat. That being said, the food was tasty and the cocktails were good. Service was friendly and efficient. There are better places to go in London.",4,3.0,4.0,4.0,3.0,2011-08-06
5678,67885,"I really enjoyed our meal we sat outside on the courtyard and the ambience was lovely.<br /><br />Service was friendly and helpful and the food was good, the fact we had 30% of everything not just a set menu meant it was really good value for money.<br /><br />I&#039;d happily recommend Hush and will definately be going back",4,4.0,4.0,4.0,,2011-07-01
5679,67885,"I love Hush in Mayfair and often go with a group of friends - great atmosphere, great food, and a great price when you have a Toptable discount!",4,4.0,4.0,4.0,4.0,2011-05-14
5680,67885,"Have always liked Hush, and met my girlfriends this time to announce my engagement! Evening was fantastic, food was lovely and service attentive UNTIL the end of the night when after we had spent copious amounts on wine, the waiter told us rather authoratatively that we were only entitled to 30% off on a Wednesday (?!) and we had to convince him to kindly give us the 50% off food we had booked - showing him email confirms. This did put a dampner on the night, as had a expected a bit more class!",4,4.0,4.0,2.0,4.0,2011-03-30
5681,67885,"Overall impression with Hush - a bad taste left in the mouth, because:-",4,4.0,0.0,0.0,,2011-02-21
5682,67885,"Hush Brasserie, Mayfair, London. I enjoyed a delicious lunch , tasty and different with flair. The brasserie is tucked away so feels like a calm<br /> Oasis right in the centre of the city! Great ambience &amp; excellent service I will definitely return.",4,4.0,4.0,4.0,4.0,2011-01-14
5683,67885,Even better the second time and with mulled wine now being served outside to warm the chilly nicotine addicts - see my previous review,5,4.0,5.0,5.0,4.0,2010-11-18
5684,67885,"The Hush Brasserie is a lovely venue just tucked behind Oxford Street.  Good location, good offer via Toptable, excellent food and a fab atmosphere! High recommended!",5,5.0,5.0,5.0,5.0,2010-10-05
5685,67885,"Visited Hush for lunch, lovely location tucked away and quiet. Service was fast, menus were whisked away before we had chosen the wine. Perhaps as we booked for 1.30pm they were in a rush to finish the lunch service. The food was good but expensive without the toptable offer. However, my daughters burger was a very undercooked medium. Portions of sides are generous, 1 bowl of frites would be enough for 2 diners.",4,4.0,4.0,4.0,4.0,2010-08-27
5686,67885,Hush Brasserie is a wonderful find for a quick bite to eat. Amazing value for such a good location.,4,4.0,5.0,4.0,4.0,2010-07-22
5687,67885,"5 of us enjoyed ourselves in Hush with this offer.  Hush is a nice restaurant and bar.  The food was really good.  We didn&#039;t get a table outside, which was a bit pity but the inside is quite pleasant too.  In the end, we paid 32GBP each for a 3 course meal with toptable offer, which is very good value!  Would go back again for sure if any such offer available.",4,4.0,4.0,4.0,4.0,2010-05-24
5688,67885,"Hush Brasserie, London, the restaurant is in a courtyard setting and is very nice and quiet.<br /><br />The food is was very good and the service was good <br /><br />The maitre d was a little aloof on arrival although we were slightly late arriving despite this a very enjoyable meal and we would return again",4,4.0,5.0,3.0,4.0,2010-04-17
